name,price,url,stone_type,stone_shape,stone_clarity,stone_color,stone_carat_weight,metal_type,metal_color,gold_karat,ring_size,category,source
TIFFANY & Co. 18K White Gold Rubellite Rainbow Drop Pendant Necklace,"$1,200",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/tiffany-co-18k-white-gold-rubellite-rainbow-drop-pendant-necklace/id-j_24566642/,Rubelite,Pear,,,,White Gold,White,18k,,Earring,1stdibs
18K Gold Chain Necklace by Swedish Master Carl Gustaf Hallberg Made 1882,"$8,242",https://www.1stdibs.com/jewelry/necklaces/chain-necklaces/18k-gold-chain-necklace-swedish-master-carl-gustaf-hallberg-made-1882/id-j_27200812/,,,,G,,18k Gold,,18k,,Necklace,1stdibs
"84.76 carats, Zambian Emeralds & Yellow Rose Cut Diamonds Necklace & Earrings","$75,500",https://www.1stdibs.com/jewelry/necklaces/drop-necklaces/8476-carats-zambian-emeralds-yellow-rose-cut-diamonds-necklace-earrings/id-j_26528312/,"Diamond , Emerald",Rose,,G,84.76,18k Gold,,18k,,Earring,1stdibs
18.33 Carat Natural Pink Sapphire Tennis Necklace in 14K White Gold,"$6,250",https://www.1stdibs.com/jewelry/necklaces/more-necklaces/1833-carat-natural-pink-sapphire-tennis-necklace-14k-white-gold/id-j_26875392/,Pink Sapphire,Round,,,18.33,"14k Gold , White Gold",White,14k,,Necklace,1stdibs
1879 Nordic Pendant Picture Locket solid 18K Yellow Gold/ 6gr,"$1,475",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/1879-nordic-pendant-picture-locket-solid-18k-yellow-gold-6gr/id-j_25351592/,,,,G,,18k Gold,,18k,,Necklace,1stdibs
Michael Kneebone Turquoise Lemon Citrine Diamond 18k Gold Lariat Necklace,"$3,840 Sale Price",https://www.1stdibs.com/jewelry/necklaces/drop-necklaces/michael-kneebone-turquoise-lemon-citrine-diamond-18k-gold-lariat-necklace/id-j_13342362/,"Citrine , Diamond , Turquoise",Mixed,,,,18k Gold,,18k,,Earring,1stdibs
"18ct Yellow Gold Victorian Ruby, Pearl & Diamond Ring Hallmarked Birmingham 1877","$1,095",https://www.1stdibs.com/jewelry/rings/engagement-rings/18ct-yellow-gold-victorian-ruby-pearl-diamond-ring-hallmarked-birmingham-1877/id-j_26899142/,"Diamond , Pearl , Ruby",Round,,,18,"18k Gold , Yellow Gold",Yellow,18k,6,Ring,1stdibs
"Vintage 18ct Yellow Gold, Rectangular Signet Ring Hallmarked Birmingham 1928","$1,308",https://www.1stdibs.com/jewelry/rings/signet-rings/vintage-18ct-yellow-gold-rectangular-signet-ring-hallmarked-birmingham-1928/id-j_26268352/,,,,G,18,"18k Gold , Yellow Gold",Yellow,18k,8.5,Ring,1stdibs
14.41 Carat Hand Carved Natural Agate Butterfly Diamond Cocktail Gold Ring,"$2,490 / item",https://www.1stdibs.com/jewelry/rings/cocktail-rings/1441-carat-hand-carved-natural-agate-butterfly-diamond-cocktail-gold-ring/id-j_27296552/,"Agate , Diamond",Mixed,,G,14.41,"Gold , 14k Gold , Yellow Gold",Yellow,14k,,Ring,1stdibs
GIA Certified 2.01 Carat Cushion Cut Diamond H Color Pave Engagement Ring,"$19,950",https://www.1stdibs.com/jewelry/rings/engagement-rings/gia-certified-201-carat-cushion-cut-diamond-h-color-pave-engagement-ring/id-j_3764503/,White Diamond,Cushion,,H,2.01,Platinum,,,,Ring,1stdibs
"Antique 18ct Yellow Gold & Platinum, Edwardian Sapphire and Diamond Target Ring","$3,444",https://www.1stdibs.com/jewelry/rings/engagement-rings/antique-18ct-yellow-gold-platinum-edwardian-sapphire-diamond-target-ring/id-j_26141072/,"Diamond , Sapphire",Mixed,,,18,Platinum,Yellow,18k,7,Ring,1stdibs
Bochic Curated Antique Roman Ring From Afghanistan 18k Solid Gold & Old Agate,"$2,570",https://www.1stdibs.com/jewelry/rings/dome-rings/bochic-curated-antique-roman-ring-from-afghanistan-18k-solid-gold-old-agate/id-j_26856442/,Agate,Antique Cushion,,,,"Gold , 18k Gold",,18k,6,Ring,1stdibs
"Natural 30.20cts uncut diamonds sterling silver single line 36"" necklace","$2,899",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/natural-3020cts-uncut-diamonds-sterling-silver-single-line-36-necklace/id-v_26910782/,Diamond,Uncut,,,30.20,Sterling Silver,,,,Necklace,1stdibs
Certified 18K White Gold 2.80ct Thai Sapphire & 0.88ct Diamond Statement Ring,"$4,500 Sale Price",https://www.1stdibs.com/jewelry/rings/cocktail-rings/certified-18k-white-gold-280ct-thai-sapphire-088ct-diamond-statement-ring/id-j_26133932/,"Diamond , Blue Sapphire , Sapphire",Oval,,G,2.80,"18k Gold , White Gold",White,18k,6.5,Ring,1stdibs
Verdura 18k Yellow Gold Small Curb-Link Necklace,"$34,500",https://www.1stdibs.com/jewelry/necklaces/link-necklaces/verdura-18k-yellow-gold-small-curb-link-necklace/id-j_26943132/,,,,,,"Yellow Gold , 18k Gold",Yellow,18k,,Necklace,1stdibs
Cushion Cut Diamond 14K Gold Halo Pendant Necklace,"$2,211 / item",https://www.1stdibs.com/jewelry/necklaces/necklace-enhancers/cushion-cut-diamond-14k-gold-halo-pendant-necklace/id-j_27399492/,,,,,1,Platinum,White,14k,,Necklace,1stdibs
Angara Natural Claw-Set 3.5ct Garnet Drop Pendant with Trio Diamonds in Platinum,"$1,349 / item",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/angara-natural-claw-set-35ct-garnet-drop-pendant-trio-diamonds-platinum/id-j_27132392/,"Diamond , Garnet",Pear,,,3.5,Platinum,,,,Earring,1stdibs
"10.38 Carat Round Natural Diamond Tennis Necklace – Silver, 16 Inches","$5,900",https://www.1stdibs.com/jewelry/necklaces/chain-necklaces/1038-carat-round-natural-diamond-tennis-necklace-silver-16-inches/id-j_27004122/,"Diamond , White Diamond",Round,,,10.38,"Sterling Silver , Silver",,,,Necklace,1stdibs
Ancient Greek Gold Stater [coin} Pendant with 22K Gold (pendant only),"$15,700",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/ancient-greek-gold-stater-coin-pendant-22k-gold-pendant-only/id-j_27271652/,,,,,,22k Gold,,22k,,Necklace,1stdibs
Russian Jade & Akoya Pearl Necklace,"$1,024 Sale Price",https://www.1stdibs.com/jewelry/necklaces/beaded-necklaces/russian-jade-akoya-pearl-necklace/id-j_26024382/,"Jade , Pearl",Bead,,G,,"Gold Plate , Sterling Silver",,,,Necklace,1stdibs
14k pink gold necklace – 7.9 grams – 80 cm long,"$1,318",https://www.1stdibs.com/jewelry/necklaces/chain-necklaces/14k-pink-gold-necklace-79-grams-80-cm-long/id-j_27110072/,,,,G,,"Gold , 14k Gold",,14k,,Necklace,1stdibs
Syna Yellow Gold Moon Quartz Pendant with Diamonds,"$7,650",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/syna-yellow-gold-moon-quartz-pendant-diamonds/id-j_24088982/,"Diamond , Quartz",Round,,,,"18k Gold , Yellow Gold",Yellow,18k,,Necklace,1stdibs
Antique Pendant Picture Locket solid 18K Yellow Gold / 6.72 gr,"$1,875",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/antique-pendant-picture-locket-solid-18k-yellow-gold-672-gr/id-j_26083302/,,,,G,,"18k Gold , Yellow Gold",Yellow,18k,,Necklace,1stdibs
Tiffany and Co 18K Rose Gold and Diamond Delicate Bow Necklace,"$2,370",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/tiffany-co-18k-rose-gold-diamond-delicate-bow-necklace/id-j_26847462/,Diamond,Round,,G,,"Gold , 18k Gold , Rose Gold",Rose,18k,,Necklace,1stdibs
Antique German Heart Locket Pendant solid 18K / 5 gr,"$1,375",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/antique-german-heart-locket-pendant-solid-18k-5-gr/id-j_25994742/,,,,G,,18k Gold,,18k,,Necklace,1stdibs
Initial W Letter Alphabet Pendant With Diamonds Made In 14k Yellow Gold,"$4,686",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/initial-w-letter-alphabet-pendant-diamonds-made-14k-yellow-gold/id-j_26762552/,Diamond,Mixed,,G,,"14k Gold , Yellow Gold",Yellow,14k,,Necklace,1stdibs
Petite Mixed Cut Natural Diamond Pendant Necklace 18K Gold All Tariffs Paid,"$2,626 Sale Price / item",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/petite-mixed-cut-natural-diamond-pendant-necklace-18k-gold-all-tariffs-paid/id-j_27412942/,Diamond,Mixed,,G,,"Gold , 18k Gold , White Gold",White,18k,,Necklace,1stdibs
"Diamond Cluster Pendant Necklace in 14K White Gold, 0.80 Carats","$1,700 / item",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/diamond-cluster-pendant-necklace-14k-white-gold-080-carats/id-j_27052812/,Diamond,Round,,,0.8,"14k Gold , White Gold",White,14k,,Necklace,1stdibs
340.66 Carat Pink Gemstone 11.71 Carat SI/H Diamond Necklace 14 Karat White Gold,"$64,680 / item",https://www.1stdibs.com/jewelry/necklaces/beaded-necklaces/34066-carat-pink-gemstone-1171-carat-si-h-diamond-necklace-14-karat-white-gold/id-j_27304722/,Diamond,Round,,G,340.66,"White Gold , Gold , 14k Gold",White,14k,,Necklace,1stdibs
Syna Yellow Gold Blue Topaz Pendant with Diamonds,"$2,250",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/syna-yellow-gold-blue-topaz-pendant-diamonds/id-j_25606422/,"Diamond , Topaz , Blue Topaz",Oval,,,,"18k Gold , Yellow Gold",Yellow,18k,,Necklace,1stdibs
TIFFANY & Co. Etoile 18K Gold Diamond Circle Pendant Necklace,"$1,600",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/tiffany-co-etoile-18k-gold-diamond-circle-pendant-necklace/id-j_25472092/,Diamond,Round,,,,18k Gold,,18k,,Necklace,1stdibs
Syna 18 Karat Yellow Gold Solid Paper Clip Rolo Chain,"$3,650",https://www.1stdibs.com/jewelry/necklaces/chain-necklaces/syna-18-karat-yellow-gold-solid-paper-clip-rolo-chain/id-j_25606542/,,,,,,"18k Gold , Yellow Gold",Yellow,18k,,Necklace,1stdibs
TIFFANY & Co. Elsa Peretti 18K Gold 16mm Open Heart Pendant Necklace New,"$1,300",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/tiffany-co-elsa-peretti-18k-gold-16mm-open-heart-pendant-necklace-new/id-j_26876692/,,,,,,18k Gold,,18k,,Necklace,1stdibs
TIFFANY & Co. Atlas 18K White Gold Diamond Key Pendant Necklace,"$1,900",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/tiffany-co-atlas-18k-white-gold-diamond-key-pendant-necklace/id-j_25802892/,Diamond,Round,,,,White Gold,White,18k,,Necklace,1stdibs
"Bochic “Capri” FreshWater Pearl, Pink Sapphire, Diamond & Mix gems Necklace","$1,680 Sale Price",https://www.1stdibs.com/jewelry/necklaces/beaded-necklaces/bochic-capri-freshwater-pearl-pink-sapphire-diamond-mix-gems-necklace/id-j_26963972/,"Freshwater Pearl , Peridot , Pink Sapphire , Diamond",Brilliant,,,,"18k Gold , Silver",,18k,,Necklace,1stdibs
Genuine Arizona Sleeping Beauty Turquoise Necklace,"$2,500",https://www.1stdibs.com/jewelry/necklaces/beaded-necklaces/genuine-arizona-sleeping-beauty-turquoise-necklace/id-j_25942012/,"Freshwater Pearl , Turquoise",Bead,,G,,Sterling Silver,,,,Necklace,1stdibs
Blue Sapphire Diamond Riviera Necklace Design by Ella Gafter,"$134,000",https://www.1stdibs.com/jewelry/necklaces/choker-necklaces/blue-sapphire-diamond-riviera-necklace-design-ella-gafter/id-j_27270372/,"Diamond , White Diamond , Sapphire , Blue Sapphire",Pear,,G,,"18k Gold , White Gold",White,18k,,Necklace,1stdibs
"Antique 9ct Gold Back & Front, Victorian Engraved Oval Shaped Multi Frame Locket","$1,033",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/antique-9ct-gold-back-front-victorian-engraved-oval-shaped-multi-frame-locket/id-j_25350672/,,,,,9,"Gold , 9k Gold",,9k,,Necklace,1stdibs
Buccellati Vintage Tourmaline Diamond 18 Karat Gold Étoilée Collar Necklace,"$54,500",https://www.1stdibs.com/jewelry/necklaces/rope-necklaces/buccellati-vintage-tourmaline-diamond-18-karat-gold-etoilee-collar-necklace/id-j_27093782/,"Diamond , Tourmaline",Cabochon,,G,,"Gold , 18k Gold , White Gold , Yellow Gold",White,18k,,Necklace,1stdibs
Steven Battelle 2.7 Carats Australian Boulder Opal 18K Gold Pendant,"$1,870",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/steven-battelle-27-carats-australian-boulder-opal-18k-gold-pendant/id-j_27152152/,Opal,Mixed,,G,2.7,18k Gold,,18k,,Necklace,1stdibs
Multi Shape Diamond Bar Chain Necklace 18 Karat White Gold All Tariffs Paid,"$2,408 Sale Price / item",https://www.1stdibs.com/jewelry/necklaces/chain-necklaces/multi-shape-diamond-bar-chain-necklace-18-karat-white-gold-all-tariffs-paid/id-j_27380132/,Diamond,Mixed,,G,,"Gold , 18k Gold , White Gold",White,18k,,Necklace,1stdibs
Antique Silver Early Victorian Garnet Large Aesthetic Glass Backed Locket,"$1,584",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/antique-silver-early-victorian-garnet-large-aesthetic-glass-backed-locket/id-j_25106982/,Garnet,Mixed,,,,Silver,,,,Necklace,1stdibs
"Antique 18ct Gold, 1920s 22 1/4 Inch Fancy Filigree Oval Link Chain Necklace","$6,544",https://www.1stdibs.com/jewelry/necklaces/chain-necklaces/antique-18ct-gold-1920s-22-1-4-inch-fancy-filigree-oval-link-chain-necklace/id-j_27103622/,,,,G,18,"Gold , 18k Gold",,18k,,Necklace,1stdibs
Leto Lama Ocean Drop 3.63 Cts Paraiba Tourmaline Diamond Necklace 18 Ct Gold,"$12,209",https://www.1stdibs.com/jewelry/necklaces/drop-necklaces/leto-lama-ocean-drop-363-cts-paraiba-tourmaline-diamond-necklace-18-ct-gold/id-j_25758072/,"Diamond , Paraiba , Tourmaline",Pear,,G,3.63,"Gold , 18k Gold",,18k,,Earring,1stdibs
"Bochic “Capri” Vintage Ruby, Turquoise & Diamond Necklace & Earrings Set 18K Gol","$2,569 Sale Price",https://www.1stdibs.com/jewelry/necklaces/link-necklaces/bochic-capri-vintage-ruby-turquoise-diamond-necklace-earrings-set-18k-gol/id-j_26963792/,"Diamond , Ruby , Turquoise",Brilliant,,,,"18k Gold , Silver",,18k,,Earring,1stdibs
Syna Yellow Gold Mini Pink Chalcedony Drop Pendant with Diamonds,"$1,800",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/syna-yellow-gold-mini-pink-chalcedony-drop-pendant-diamonds/id-j_19310352/,"Chalcedony , Diamond",Round,,,,"18k Gold , Yellow Gold",Yellow,18k,,Earring,1stdibs
Van Cleef and Arpels Tubogas Diamond Necklace/Bracelets Set,"$37,500",https://www.1stdibs.com/jewelry/necklaces/choker-necklaces/van-cleef-arpels-tubogas-diamond-necklace-bracelets-set/id-j_27326662/,Diamond,Round,,G,,18k Gold,,18k,,Bracelet,1stdibs
Handmade 18K White Gold Box Chain,"$11,500",https://www.1stdibs.com/jewelry/necklaces/chain-necklaces/handmade-18k-white-gold-box-chain/id-j_27130822/,,,,M,,"18k Gold , White Gold",White,18k,,Necklace,1stdibs
Antique 9ct Gold Edwardian 20 1/4 Inch Faceted Belcher Chain with Toggle Clasp,"$1,098",https://www.1stdibs.com/jewelry/necklaces/chain-necklaces/antique-9ct-gold-edwardian-20-1-4-inch-faceted-belcher-chain-toggle-clasp/id-j_25222932/,,,,G,9,"Gold , 9k Gold",,9k,,Necklace,1stdibs
Antique Pendant 16ct Aquamarine 1 ctw Diamonds solid 14K Gold Silver / 8.8 gr,"$3,000",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/antique-pendant-16ct-aquamarine-1-ctw-diamonds-solid-14k-gold-silver-88-gr/id-j_25907202/,"Diamond , Aquamarine",Cabochon,,G,16,"14k Gold , Silver",,14k,,Necklace,1stdibs
Hand-Crafted 14K Gold 0.50 ct. tw. Open Diamond Rectangular Pendant,"$1,380 / item",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/hand-crafted-14k-gold-050-ct-tw-open-diamond-rectangular-pendant/id-j_24266722/,Diamond,Round,,I,0.50,"14k Gold , Yellow Gold",Yellow,14k,,Necklace,1stdibs
"18k enhancer, Blue Octopus Intaglio w sapphire bail","$5,500",https://www.1stdibs.com/jewelry/necklaces/necklace-enhancers/18k-enhancer-blue-octopus-intaglio-w-sapphire-bail/id-j_26337652/,,,,,,,,18k,,Necklace,1stdibs
"Antique Japanese Boke Coral Necklace, Angel Skin Coral, 37 inches, 170 g","$4,500",https://www.1stdibs.com/jewelry/necklaces/beaded-necklaces/antique-japanese-boke-coral-necklace-angel-skin-coral-37-inches-170-g/id-j_25787762/,Coral,Bead,,G,,,,,,Necklace,1stdibs
"Chanel Double Strand Pearl Necklace, Maison Gripoix","$3,950",https://www.1stdibs.com/jewelry/necklaces/beaded-necklaces/chanel-double-strand-pearl-necklace-maison-gripoix/id-v_25952312/,,,,,,"Brass , Bronze",,,,Necklace,1stdibs
"Antique 9ct Rose Gold, Edwardian Marseille Gold Ball Necklace","$1,859",https://www.1stdibs.com/jewelry/necklaces/link-necklaces/antique-9ct-rose-gold-edwardian-marseille-gold-ball-necklace/id-j_25723402/,,,,G,9,"9k Gold , Rose Gold",Rose,9k,,Necklace,1stdibs
Yellow Gold Tubogas Choker Necklace,"$5,825",https://www.1stdibs.com/jewelry/necklaces/choker-necklaces/yellow-gold-tubogas-choker-necklace/id-j_23089392/,,,,G,,"18k Gold , Yellow Gold",Yellow,18k,,Necklace,1stdibs
Triple Row Pave Set 18K White Gold Diamond Necklace,"$13,297 / item",https://www.1stdibs.com/jewelry/necklaces/choker-necklaces/triple-row-pave-set-18k-white-gold-diamond-necklace/id-j_26720452/,Diamond,Round,,,4.5,Platinum,White,14k,,Necklace,1stdibs
Antique Platinum & 18ct Gold Edwardian Diamond and Pearl Floral Design Necklace,"$3,775",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/antique-platinum-18ct-gold-edwardian-diamond-pearl-floral-design-necklace/id-j_25232182/,"Diamond , Pearl",Old European,,,18,Platinum,,18k,,Necklace,1stdibs
Vintage Pennino Flower Baguette and Link Art Deco Choker Necklace Circa 1960s,"$1,175",https://www.1stdibs.com/jewelry/necklaces/choker-necklaces/vintage-pennino-flower-baguette-link-art-deco-choker-necklace-circa-1960s/id-j_26155102/,,,,G,,Mixed Metal,,,,Necklace,1stdibs
Rare Art Deco C.H. Meylan Diamond Platinum Pendant Watch on Diamond Long Chain,"$10,500",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/rare-art-deco-ch-meylan-diamond-platinum-pendant-watch-on-diamond-long-chain/id-j_24532392/,Diamond,Mixed,,H,,Platinum,,18k,,Necklace,1stdibs
"Bochic “Capri” Vintage Ruby, White Topaz & Peridot Necklace Set in 18K & Silver","$3,190",https://www.1stdibs.com/jewelry/necklaces/rope-necklaces/bochic-capri-vintage-ruby-white-topaz-peridot-necklace-set-18k-silver/id-j_26894382/,"Peridot , Ruby , Topaz",Cabochon,,,,"18k Gold , Silver",,18k,,Necklace,1stdibs
"Akoya Pearl Necklace, 64"", Museum-Worthy, An unparalleled treasure","$55,000",https://www.1stdibs.com/jewelry/necklaces/rope-necklaces/akoya-pearl-necklace-64-museum-worthy-unparalleled-treasure/id-j_26930342/,Pearl,Bead,,G,,18k Gold,,18k,,Necklace,1stdibs
TIFFANY & Co. Elsa Peretti 18K Gold 36mm Open Heart Pendant Mesh Chain Necklace,"$5,400",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/tiffany-co-elsa-peretti-18k-gold-36mm-open-heart-pendant-mesh-chain-necklace/id-j_25662262/,,,,,,18k Gold,,18k,,Necklace,1stdibs
Bochic “Capri” Vintage 100 Carat Plus Of Natural Ruby Necklace Set 18K Gold & Si,"$9,700",https://www.1stdibs.com/jewelry/necklaces/drop-necklaces/bochic-capri-vintage-100-carat-plus-natural-ruby-necklace-set-18k-gold-si/id-j_26902892/,Ruby,Brilliant,,,100,"18k Gold , Silver",,18k,,Earring,1stdibs
Bochic “Capri” Vintage Ruby & Diamond Necklace & Earring Set 18K Gold & Silver,"$2,730 Sale Price",https://www.1stdibs.com/jewelry/necklaces/link-necklaces/bochic-capri-vintage-ruby-diamond-necklace-earring-set-18k-gold-silver/id-j_26962082/,"Diamond , Ruby",Brilliant,,,,"18k Gold , Silver",,18k,,Earring,1stdibs
Syna Limited Edition Yellow Gold Coral Bead Necklace,"$1,650",https://www.1stdibs.com/jewelry/necklaces/beaded-necklaces/syna-limited-edition-yellow-gold-coral-bead-necklace/id-j_25888352/,Coral,Bead,,,,"18k Gold , Yellow Gold",Yellow,18k,,Necklace,1stdibs
TIFFANY & Co. Etoile Platinum Diamond Cross Pendant Necklace,"$1,200",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/tiffany-co-etoile-platinum-diamond-cross-pendant-necklace/id-j_26517822/,Diamond,Round,,,,Platinum,,,,Necklace,1stdibs
Ancient Greek 2nd Century BC God Apollo Coin 18K Gold Pendant,"$2,390",https://www.1stdibs.com/jewelry/necklaces/pendant-necklaces/ancient-greek-2nd-century-bc-god-apollo-coin-18k-gold-pendant/id-j_24913472/,,,,G,,18k Gold,,18k,,Necklace,1stdibs
Bochic “Capri” Natural Blue Sapphire & Diamond Necklace & Earrings Set 18K Gold,"$2,925 Sale Price",https://www.1stdibs.com/jewelry/necklaces/link-necklaces/bochic-capri-natural-blue-sapphire-diamond-necklace-earrings-set-18k-gold/id-j_26563902/,"Diamond , Blue Sapphire",Brilliant,,,,"18k Gold , Silver",,18k,,Earring,1stdibs
Necklace with old mine cut diamonds up to 2.50ct 14k gold and silver,"$3,128",https://www.1stdibs.com/jewelry/necklaces/choker-necklaces/necklace-old-mine-cut-diamonds-up-to-250ct-14k-gold-silver/id-j_26913172/,Diamond,Old Mine,,G,2.50,"14k Gold , Silver",,14k,,Necklace,1stdibs
1980s 27.20cts Gemstone 9cts Diamond 18K Gold Statement Choker Necklace,"$44,500",https://www.1stdibs.com/jewelry/necklaces/choker-necklaces/1980s-2720cts-gemstone-9cts-diamond-18k-gold-statement-choker-necklace/id-j_22756452/,"Diamond , Multi-gemstone",Round,,G,27.20,18k Gold,,18k,,Necklace,1stdibs
Vintage 18k yelVintage Cartier 18k white gold Fidelity Link heart chain bracelet,"$39,000",https://www.1stdibs.com/jewelry/necklaces/chain-necklaces/vintage-18k-yelvintage-cartier-18k-white-gold-fidelity-link-heart-chain-bracelet/id-j_27387702/,,,,G,,"Gold , 18k Gold , White Gold , Yellow Gold",White,18k,,Bracelet,1stdibs
