name,price,url,stone_type,stone_shape,stone_clarity,stone_color,stone_carat_weight,metal_type,metal_color,gold_karat,ring_size,source
Now + Forever Princess & Round-Cut Diamond Engagement Ring 3/8 ct tw 14K Two-Tone Gold,1699,https://www.kay.com/now-forever-princess-roundcut-diamond-engagement-ring-38-ct-tw-14k-twotone-gold/p/V-622368215,Diamond,Princess-Cut,I2,I,3/8,Gold,Two-Tone,14K,7.0,Kay Jewellers
Now + Forever Oval & Round-Cut Diamond Engagement Ring 3/4 ct tw 14K Rose Gold,1799,https://www.kay.com/now-forever-oval-roundcut-diamond-engagement-ring-34-ct-tw-14k-rose-gold/p/V-669425403,Diamond,Oval,I1,I,3/4,Gold,Rose,14K,7.0,Kay Jewellers
Now + Forever Emerald-Cut London Blue Topaz & Diamond Engagement Ring 7/8 ct tw 14K White Gold,3299,https://www.kay.com/now-forever-emeraldcut-london-blue-topaz-diamond-engagement-ring-78-ct-tw-14k-white-gold/p/V-253833406,Topaz,Octagon,I2,Blue,7/8,Gold,White,14K,7.0,Kay Jewellers
Now + Forever Princess-Cut Diamond Cushion Frame Engagement Ring 2 ct tw 14K Yellow Gold,5299,https://www.kay.com/now-forever-princesscut-diamond-cushion-frame-engagement-ring-2-ct-tw-14k-yellow-gold/p/V-660802404,Diamond,Princess-Cut,I2,I,2,Gold,Yellow,14K,7.0,Kay Jewellers
Now + Forever Princess-Cut Diamond Engagement Ring 5/8 ct tw 10K White Gold,1899,https://www.kay.com/now-forever-princesscut-diamond-engagement-ring-58-ct-tw-10k-white-gold/p/V-376956215,Diamond,Princess-Cut,I2,I,5/8,Gold,White,10K,7.0,Kay Jewellers
Now + Forever Certified Round-Cut Diamond Engagement Ring 1-3/4 ct tw 14K White Gold,14999,https://www.kay.com/now-forever-certified-roundcut-diamond-engagement-ring-134-ct-tw-14k-white-gold/p/V-442511008,Diamond,Round,I1,I,1-3/4,Gold,White,14K,7.0,Kay Jewellers
Now + Forever Princess-Cut Diamond Engagement Ring 5/8 ct tw 14K White Gold,2199,https://www.kay.com/now-forever-princesscut-diamond-engagement-ring-58-ct-tw-14k-white-gold/p/V-245019500,Diamond,Princess-Cut,I2,I,5/8,Gold,White,14K,7.0,Kay Jewellers
Memories Moments Magic Three-Stone Princess & Round-Cut Diamond Engagement Ring 1 ct tw 14K White Gold,3099,https://www.kay.com/memories-moments-magic-threestone-princess-roundcut-diamond-engagement-ring-1-ct-tw-14k-white-gold/p/V-380882807,Diamond,Princess-Cut,I2,I,1,Gold,White,14K,7.0,Kay Jewellers
"Now + Forever Princess, Baguette & Round-Cut Diamond Engagement Ring 1-1/4ct tw 14K White Gold",3499,https://www.kay.com/now-forever-princess-baguette-roundcut-diamond-engagement-ring-114ct-tw-14k-white-gold/p/V-669425908,Diamond,Princess-Cut,I2,I,1-1/4,Gold,White,14K,7.0,Kay Jewellers
Now + Forever Round-Cut Diamond Halo Engagement Ring 3/4 ct tw 14K Yellow Gold,2499,https://www.kay.com/now-forever-roundcut-diamond-halo-engagement-ring-34-ct-tw-14k-yellow-gold/p/V-211918305,Diamond,Round,I2,I,3/4,Gold,Yellow,14K,7.0,Kay Jewellers
Memories Moments Magic Round-Cut Diamond Three-Stone Engagement Ring 1 ct tw 14K Yellow Gold,3199,https://www.kay.com/memories-moments-magic-roundcut-diamond-threestone-engagement-ring-1-ct-tw-14k-yellow-gold/p/V-190327407,Diamond,Round,I2,I,1,Gold,Yellow,14K,7.0,Kay Jewellers
Now + Forever Marquise-Cut Diamond Engagement Ring 1/2 ct tw 14K Two-Tone Gold,1799,https://www.kay.com/now-forever-marquisecut-diamond-engagement-ring-12-ct-tw-14k-twotone-gold/p/V-995093806,Diamond,Marquise,I1,I,1/2,Gold,Two-Tone,14K,7.0,Kay Jewellers
Now + Forever Princess-Cut Diamond Engagement Ring 1/2 ct tw 14K Two-Tone Gold,1499,https://www.kay.com/now-forever-princesscut-diamond-engagement-ring-12-ct-tw-14k-twotone-gold/p/V-995093604,Diamond,Princess-Cut,I2,I,1/2,Gold,Two-Tone,14K,7.0,Kay Jewellers
Now + Forever Diamond Engagement Ring 1/2 ct tw Marquise & Round-cut 14K White Gold,1899,https://www.kay.com/now-forever-diamond-engagement-ring-12-ct-tw-marquise-roundcut-14k-white-gold/p/V-994419808,Diamond,Marquise,I1,I,1/2,Gold,White,14K,7.0,Kay Jewellers
Now + Forever Oval-Cut Amethyst & Diamond Engagement Ring 3/4 ct tw 14K White Gold,2299,https://www.kay.com/now-forever-ovalcut-amethyst-diamond-engagement-ring-34-ct-tw-14k-white-gold/p/V-995043902,Amethyst,Oval,I2,Purple,3/4,Gold,White,14K,7.0,Kay Jewellers
Now + Forever Diamond Three-Stone Halo Engagement Ring 1/2 ct tw 14K Yellow Gold,1049,https://www.kay.com/now-forever-diamond-threestone-halo-engagement-ring-12-ct-tw-14k-yellow-gold/p/V-995075001,Diamond,Round,I2,I,1/2,Gold,Yellow,14K,7.0,Kay Jewellers
Memories Moments Magic Round-Cut Diamond Three-Stone Swirl Engagement Ring 3/4 ct tw 14K Rose Gold,2999,https://www.kay.com/memories-moments-magic-roundcut-diamond-threestone-swirl-engagement-ring-34-ct-tw-14k-rose-gold/p/V-995038104,Diamond,Round,I2,I,3/4,Gold,Rose,14K,7.0,Kay Jewellers
THE LEO Diamond Princess-Cut Halo Engagement Ring 1-1/3 ct tw 14K White Gold,11799,https://www.kay.com/the-leo-diamond-princesscut-halo-engagement-ring-113-ct-tw-14k-white-gold/p/V-995025804,Diamond,Princess-Cut,SI2,I,1-1/3,Gold,White,14K,7.0,Kay Jewellers
Now + Forever Emerald-Cut Black Diamond & White Diamond Halo Engagement Ring 1-1/4 ct tw 14K White Gold,2299,https://www.kay.com/now-forever-emeraldcut-black-diamond-white-diamond-halo-engagement-ring-114-ct-tw-14k-white-gold/p/V-995037809,Diamond,Emerald,I3,Fancy,1-1/4,Gold,White,14K,7.0,Kay Jewellers
THE LEO Diamond Princess-Cut Engagement Ring 1-3/8 ct tw 14K White Gold,11999,https://www.kay.com/the-leo-diamond-princesscut-engagement-ring-138-ct-tw-14k-white-gold/p/V-995025501,Diamond,Princess-Cut,SI2,I,1-3/8,Gold,White,14K,7.0,Kay Jewellers
THE LEO First Light Round-Cut Diamond Solitaire Engagement Ring 1-1/2 ct tw 14K Rose Gold (I/I1),10799,https://www.kay.com/the-leo-first-light-roundcut-diamond-solitaire-engagement-ring-112-ct-tw-14k-rose-gold-ii1/p/V-995025006,Diamond,Round,I1,I,1-1/2,Gold,Rose,14K,7.0,Kay Jewellers
Now + Forever Princess-Cut Black Diamond & White Diamond Engagement Ring 1-1/5 ct tw 14K Yellow Gold,1999,https://www.kay.com/now-forever-princesscut-black-diamond-white-diamond-engagement-ring-115-ct-tw-14k-yellow-gold/p/V-995016401,Diamond,Princess-Cut,I3,Fancy,1-1/5,Gold,Yellow,14K,7.0,Kay Jewellers
Neil Lane Pear-Shaped White Diamond & Black Diamond Engagement Ring 1 ct tw 14K White Gold,2219,https://www.kay.com/neil-lane-pearshaped-white-diamond-black-diamond-engagement-ring-1-ct-tw-14k-white-gold/p/V-994987004,Diamond,Pear,I1,I,1,Gold,White,14K,7.0,Kay Jewellers
Now + Forever Round-Cut Diamond Halo Engagement Ring 3/4 ct tw 14K White Gold,2299,https://www.kay.com/now-forever-roundcut-diamond-halo-engagement-ring-34-ct-tw-14k-white-gold/p/V-994947404,Diamond,Round,I2,I,3/4,Gold,White,14K,7.0,Kay Jewellers
THE LEO First Light Diamond Princess-Cut Engagement Ring 3-1/2 ct tw 14K White Gold,54999,https://www.kay.com/the-leo-first-light-diamond-princesscut-engagement-ring-312-ct-tw-14k-white-gold/p/V-994937100,Diamond,Princess-Cut,I1,I,3-1/2,Gold,White,14K,7.0,Kay Jewellers
THE LEO Diamond Princess-Cut Engagement Ring 3-1/2 ct tw 14K White Gold,41999,https://www.kay.com/the-leo-diamond-princesscut-engagement-ring-312-ct-tw-14k-white-gold/p/V-994935409,Diamond,Princess-Cut,SI2,I,3-1/2,Gold,White,14K,7.0,Kay Jewellers
Now + Forever Multi-Diamond Center Pear Halo Engagement Ring 1/2 ct tw 14K White Gold,1329,https://www.kay.com/now-forever-multidiamond-center-pear-halo-engagement-ring-12-ct-tw-14k-white-gold/p/V-920338009,Diamond,Round,I2,I,1/2,Gold,White,14K,7.0,Kay Jewellers
Now + Forever Round-Cut Diamond Engagement Ring 1-1/4 ct tw 14K Yellow Gold,4199,https://www.kay.com/now-forever-roundcut-diamond-engagement-ring-114-ct-tw-14k-yellow-gold/p/V-994902409,Diamond,Round,I2,I,1-1/4,Gold,Yellow,14K,7.0,Kay Jewellers
Now + Forever Oval-Cut Diamond Halo Swirl Engagement Ring 1-1/2 ct tw 14K White Gold,5199,https://www.kay.com/now-forever-ovalcut-diamond-halo-swirl-engagement-ring-112-ct-tw-14k-white-gold/p/V-994902308,Diamond,Oval,I1,I,1-1/2,Gold,White,14K,7.0,Kay Jewellers
Now + Forever Diamond Chevron Enhancer Ring 1/4 ct tw 14K Rose Gold,1499,https://www.kay.com/now-forever-diamond-chevron-enhancer-ring-14-ct-tw-14k-rose-gold/p/V-994890907,Diamond,Round,I2,I,1/4,Gold,Rose,14K,7.0,Kay Jewellers
Now + Forever Diamond Enhancer Ring 1/2 ct tw 14K White Gold,1799,https://www.kay.com/now-forever-diamond-enhancer-ring-12-ct-tw-14k-white-gold/p/V-994871503,Diamond,Round,I2,I,1/2,Gold,White,14K,7.0,Kay Jewellers
Now + Forever Emerald-Cut Diamond Engagement Ring 1-1/3 ct tw 14K White Gold,4999,https://www.kay.com/now-forever-emeraldcut-diamond-engagement-ring-113-ct-tw-14k-white-gold/p/V-994867303,Diamond,Emerald,SI2,I,1-1/3,Gold,White,14K,7.0,Kay Jewellers
Memories Moments Magic Oval & Round-Cut Three-Stone Diamond Engagement Ring 1/2 ct tw 14K Yellow Gold,1999,https://www.kay.com/memories-moments-magic-oval-roundcut-threestone-diamond-engagement-ring-12-ct-tw-14k-yellow-gold/p/V-994867202,Diamond,Oval,I1,I,1/2,Gold,Yellow,14K,7.0,Kay Jewellers
Now + Forever Round-Cut Diamond Halo Engagement Ring 1-1/4 ct tw 14K White Gold,4199,https://www.kay.com/now-forever-roundcut-diamond-halo-engagement-ring-114-ct-tw-14k-white-gold/p/V-994867101,Diamond,Round,I2,I,1-1/4,Gold,White,14K,7.0,Kay Jewellers
Now + Forever Round-Cut Diamond Halo Swirl Engagement Ring 1-1/4 ct tw 14K White Gold,4199,https://www.kay.com/now-forever-roundcut-diamond-halo-swirl-engagement-ring-114-ct-tw-14k-white-gold/p/V-994867000,Diamond,Round,I2,I,1-1/4,Gold,White,14K,7.0,Kay Jewellers
Now + Forever Pear-Shaped Diamond Engagement Ring 1/2 ct tw 14K Yellow Gold,1999,https://www.kay.com/now-forever-pearshaped-diamond-engagement-ring-12-ct-tw-14k-yellow-gold/p/V-994866604,Diamond,Pear,I2,I,1/2,Gold,Yellow,14K,7.0,Kay Jewellers
Now + Forever Marquise-Cut Diamond Engagement Ring 1/2 ct tw 14K Yellow Gold,1999,https://www.kay.com/now-forever-marquisecut-diamond-engagement-ring-12-ct-tw-14k-yellow-gold/p/V-994866503,Diamond,Marquise,I2,I,1/2,Gold,Yellow,14K,7.0,Kay Jewellers
THE LEO First Light Diamond Oval-Cut Solitaire Engagement Ring 1/2 ct tw 14K White Gold (I/I1),3299,https://www.kay.com/the-leo-first-light-diamond-ovalcut-solitaire-engagement-ring-12-ct-tw-14k-white-gold-ii1/p/V-994855702,Diamond,Oval,I1,I,1/2,Gold,White,14K,7.0,Kay Jewellers
Neil Lane Pear-Shaped Diamond Double Frame Engagement Ring 1-1/3 ct tw 14K White Gold,2999,https://www.kay.com/neil-lane-pearshaped-diamond-double-frame-engagement-ring-113-ct-tw-14k-white-gold/p/V-994855106,Diamond,Pear,I1,I,1-1/3,Gold,White,14K,7.0,Kay Jewellers
THE LEO First Light Diamond Princess-Cut Solitaire Engagement Ring 1/2 ct tw 14K White Gold (I/I1),3299,https://www.kay.com/the-leo-first-light-diamond-princesscut-solitaire-engagement-ring-12-ct-tw-14k-white-gold-ii1/p/V-994855308,Diamond,Princess-Cut,I1,I,1/2,Gold,White,14K,7.0,Kay Jewellers
Neil Lane Princess-Cut Diamond Double Cushion Frame Engagement Ring 3/4 ct tw 14K White Gold,1679,https://www.kay.com/neil-lane-princesscut-diamond-double-cushion-frame-engagement-ring-34-ct-tw-14k-white-gold/p/V-994855005,Diamond,Princess-Cut,I1,I,3/4,Gold,White,14K,7.0,Kay Jewellers
THE LEO Diamond Emerald-Cut Engagement Ring 2 ct tw 14K White Gold,23999,https://www.kay.com/the-leo-diamond-emeraldcut-engagement-ring-2-ct-tw-14k-white-gold/p/V-994821700,Diamond,Emerald,SI2,I,2,Gold,White,14K,7.0,Kay Jewellers
THE LEO First Light Diamond Princess-Cut Engagement Ring 2-3/8 ct tw 14K White Gold,28999,https://www.kay.com/the-leo-first-light-diamond-princesscut-engagement-ring-238-ct-tw-14k-white-gold/p/V-994821003,Diamond,Princess-Cut,I1,I,2-3/8,Gold,White,14K,7.0,Kay Jewellers
THE LEO First Light Diamond Oval-Cut Engagement Ring 1-1/4 ct tw 14K White Gold,10999,https://www.kay.com/the-leo-first-light-diamond-ovalcut-engagement-ring-114-ct-tw-14k-white-gold/p/V-994817803,Diamond,Oval,I1,I,1-1/4,Gold,White,14K,7.0,Kay Jewellers
THE LEO First Light Diamond Princess-Cut Solitaire Engagement Ring 1-1/2 ct tw 14K White Gold,17999,https://www.kay.com/the-leo-first-light-diamond-princesscut-solitaire-engagement-ring-112-ct-tw-14k-white-gold/p/V-994816801,Diamond,Princess-Cut,I1,I,1-1/2,Gold,White,14K,7.0,Kay Jewellers
THE LEO Diamond Enhancer Ring 1 ct tw Round-cut 14K Rose Gold,4199,https://www.kay.com/the-leo-diamond-enhancer-ring-1-ct-tw-roundcut-14k-rose-gold/p/V-994790309,Diamond,Round,SI2,I,1,Gold,Rose,14K,7.0,Kay Jewellers
THE LEO Diamond Engagement Ring 2-3/8 ct tw Round-cut 14K White Gold,31999,https://www.kay.com/the-leo-diamond-engagement-ring-238-ct-tw-roundcut-14k-white-gold/p/V-994784700,Diamond,Round,SI2,I,2-3/8,Gold,White,14K,7.0,Kay Jewellers
THE LEO Diamond Enhancer Ring 3/4 ct tw Round-cut 14K White Gold,3399,https://www.kay.com/the-leo-diamond-enhancer-ring-34-ct-tw-roundcut-14k-white-gold/p/V-253798805,Diamond,Round,SI2,I,3/4,Gold,White,14K,7.0,Kay Jewellers
THE LEO Diamond Engagement Ring 1-7/8 ct tw Round-cut 14K White Gold,13199,https://www.kay.com/the-leo-diamond-engagement-ring-178-ct-tw-roundcut-14k-white-gold/p/V-994785309,Diamond,Round,SI2,I,1-7/8,Gold,White,14K,7.0,Kay Jewellers
Le Vian Sapphire Ring 1/2 ct tw Diamonds 14K Honey Gold,2699,https://www.kay.com/le-vian-sapphire-ring-12-ct-tw-diamonds-14k-honey-gold/p/V-994741609,Sapphire,Oval,SI2,Blue,1/2,Gold,Yellow,14K,7.0,Kay Jewellers
THE LEO First Light Diamond Princess-Cut Engagement Ring 1/2 ct tw 14K Two-Tone Gold,2199,https://www.kay.com/the-leo-first-light-diamond-princesscut-engagement-ring-12-ct-tw-14k-twotone-gold/p/V-994772109,Diamond,Princess-Cut,I1,I,1/2,Gold,Two-Tone,14K,7.0,Kay Jewellers
Now + Forever Princess-Cut Black Diamond & White Diamond Engagement Ring 1-1/4 ct tw 14K White Gold,1799,https://www.kay.com/now-forever-princesscut-black-diamond-white-diamond-engagement-ring-114-ct-tw-14k-white-gold/p/V-994717700,Diamond,Princess-Cut,I3,Fancy,1-1/4,Gold,White,14K,7.0,Kay Jewellers
Now + Forever Baguette & Round-Cut Multi-Diamond Center Bridal Set 1/2 ct tw 10K White Gold,1499,https://www.kay.com/now-forever-baguette-roundcut-multidiamond-center-bridal-set-12-ct-tw-10k-white-gold/p/V-994702900,Diamond,Round,I2,I,1/2,Gold,White,10K,7.0,Kay Jewellers
Now + Forever Princess & Round-Cut Diamond Bridal Set 1/2 ct tw 10K White Gold,2299,https://www.kay.com/now-forever-princess-roundcut-diamond-bridal-set-12-ct-tw-10k-white-gold/p/V-994699902,Diamond,Princess-Cut,I2,I,1/2,Gold,White,10K,7.0,Kay Jewellers
Neil Lane Premiere Emerald-cut Diamond Engagement Ring 2-3/8 ct tw 14K White Gold,21999,https://www.kay.com/neil-lane-premiere-emeraldcut-diamond-engagement-ring-238-ct-tw-14k-white-gold/p/V-994692806,Diamond,Emerald,SI2,I,2-3/8,Gold,White,14K,7.0,Kay Jewellers
Now + Forever Oval & Round-Cut Diamond Engagement Ring 1 ct tw Platinum,3999,https://www.kay.com/now-forever-oval-roundcut-diamond-engagement-ring-1-ct-tw-platinum/p/V-994669303,Diamond,Oval,SI2,I,1,Platinum,White,,7.0,Kay Jewellers
Now + Forever Princess & Round-Cut Diamond Engagement Ring 3/4 ct tw Platinum,2799,https://www.kay.com/now-forever-princess-roundcut-diamond-engagement-ring-34-ct-tw-platinum/p/V-994669000,Diamond,Princess-Cut,SI2,I,3/4,Platinum,White,,7.0,Kay Jewellers
Memories Moments Magic Vintage-Style Marquise & Round-Cut Diamond Three-Stone Engagement Ring 3/4 ct tw 14K White Gold,2999,https://www.kay.com/memories-moments-magic-vintagestyle-marquise-roundcut-diamond-threestone-engagement-ring-34-ct-tw-14k-white-gold/p/V-994668806,Diamond,Marquise,SI2,I,3/4,Gold,White,14K,7.0,Kay Jewellers
"Memories Moments Magic Princess-Cut, Pear-Shaped & Round-Cut Diamond Three-Stone Engagement Ring 3/4 ct tw 14K White Gold",2299,https://www.kay.com/memories-moments-magic-princesscut-pearshaped-roundcut-diamond-threestone-engagement-ring-34-ct-tw-14k-white-gold/p/V-994668705,Diamond,Princess-Cut,I1,I,3/4,Gold,White,14K,7.0,Kay Jewellers
Now + Forever Oval & Round-Cut Diamond Engagement Ring 1-1/4 ct tw Platinum,4299,https://www.kay.com/now-forever-oval-roundcut-diamond-engagement-ring-114-ct-tw-platinum/p/V-994668109,Diamond,Oval,SI2,I,1-1/4,Platinum,White,,7.0,Kay Jewellers
"Memories Moments Magic Radiant, Baguette & Round-Cut Diamond Engagement Ring 7/8 ct tw 14K White Gold",3999,https://www.kay.com/memories-moments-magic-radiant-baguette-roundcut-diamond-engagement-ring-78-ct-tw-14k-white-gold/p/V-994661205,Diamond,Radiant-Cut,SI2,I,7/8,Gold,White,14K,7.0,Kay Jewellers
"Now + Forever Oval, Baguette & Round-Cut Diamond Bridal Set 1 ct tw 10K White Gold",4169,https://www.kay.com/now-forever-oval-baguette-roundcut-diamond-bridal-set-1-ct-tw-10k-white-gold/p/V-994640605,Diamond,Oval,I1,I,1,Gold,White,10K,7.0,Kay Jewellers
Now + Forever Round-Cut Diamond Bridal Set 1 ct tw 10K White Gold,2779,https://www.kay.com/now-forever-roundcut-diamond-bridal-set-1-ct-tw-10k-white-gold/p/V-994639108,Diamond,Round,I2,I,1,Gold,White,10K,7.0,Kay Jewellers
Memories Moments Magic Three-Stone Princess & Round-Cut Diamond Engagement Ring 1/2 ct tw 14K White Gold,1119,https://www.kay.com/memories-moments-magic-threestone-princess-roundcut-diamond-engagement-ring-12-ct-tw-14k-white-gold/p/V-890187800,Diamond,Princess-Cut,I2,I,1/2,Gold,White,14K,7.0,Kay Jewellers
Memories Moments Magic Diamond Bypass Engagement Ring 1/3 ct tw 10K Yellow Gold,1099,https://www.kay.com/memories-moments-magic-diamond-bypass-engagement-ring-13-ct-tw-10k-yellow-gold/p/V-994610703,Diamond,Round,I3,I,1/3,Gold,Yellow,10K,7.0,Kay Jewellers
Diamond Bridal Set 1-5/8 ct tw Princess & Round-cut 14K White Gold,2879,https://www.kay.com/diamond-bridal-set-158-ct-tw-princess-roundcut-14k-white-gold/p/V-994542405,Diamond,Princess-Cut,I1,I,1-5/8,Gold,White,14K,7.0,Kay Jewellers
THE LEO First Light Diamond Princess-Cut Engagement Ring 3/4 ct tw 14K Two-Tone Gold,1599,https://www.kay.com/the-leo-first-light-diamond-princesscut-engagement-ring-34-ct-tw-14k-twotone-gold/p/V-994508719,Diamond,Princess-Cut,I1,I,3/4,Gold,Two-Tone,14K,7.0,Kay Jewellers
THE LEO First Light Diamond Engagement Ring 1/2 ct tw 14K Two-Tone Gold,1099,https://www.kay.com/the-leo-first-light-diamond-engagement-ring-12-ct-tw-14k-twotone-gold/p/V-994506501,Diamond,Round,I1,I,1/2,Gold,Two-Tone,14K,7.0,Kay Jewellers
THE LEO First Light Diamond Notched Wedding Band 1/5 ct tw 14K White Gold,1099,https://www.kay.com/the-leo-first-light-diamond-notched-wedding-band-15-ct-tw-14k-white-gold/p/V-994763528,Diamond,Round,I1,I,1/5,Gold,White,14K,7.0,Kay Jewellers
THE LEO First Light Diamond Princess-Cut Engagement Ring 3/4 ct tw 14K Two-Tone Gold,2999,https://www.kay.com/the-leo-first-light-diamond-princesscut-engagement-ring-34-ct-tw-14k-twotone-gold/p/V-994504215,Diamond,Princess-Cut,I1,I,3/4,Gold,Two-Tone,14K,7.0,Kay Jewellers
Now + Forever Diamond Halo Engagement Ring 1-1/2 ct tw Pear & Round-cut 18K Yellow Gold,5699,https://www.kay.com/now-forever-diamond-halo-engagement-ring-112-ct-tw-pear-roundcut-18k-yellow-gold/p/V-994497903,Diamond,Pear,SI2,I,1-1/2,Gold,Yellow,18K,7.0,Kay Jewellers
Now + Forever Diamond Halo Engagement Ring 1-1/2 ct tw Pear & Round-cut 18K Rose Gold,5699,https://www.kay.com/now-forever-diamond-halo-engagement-ring-112-ct-tw-pear-roundcut-18k-rose-gold/p/V-994497802,Diamond,Pear,SI2,I,1-1/2,Gold,Rose,18K,7.0,Kay Jewellers
Now + Forever Diamond Three-Stone Engagement Ring 2 ct tw Round-cut 14K Yellow Gold,5999,https://www.kay.com/now-forever-diamond-threestone-engagement-ring-2-ct-tw-roundcut-14k-yellow-gold/p/V-994497701,Diamond,Round,I2,I,2,Gold,Yellow,14K,7.0,Kay Jewellers
Now + Forever Princess & Round-Cut Diamond Engagement Ring 1 ct tw Platinum,4199,https://www.kay.com/now-forever-princess-roundcut-diamond-engagement-ring-1-ct-tw-platinum/p/V-994669101,Diamond,Princess-Cut,SI2,I,1,Platinum,White,,7.0,Kay Jewellers
Memories Moments Magic Diamond Three-Stone Engagement Ring 1 ct tw Emerald & Round-cut 14K Yellow Gold,2999,https://www.kay.com/memories-moments-magic-diamond-threestone-engagement-ring-1-ct-tw-emerald-roundcut-14k-yellow-gold/p/V-994497408,Diamond,Emerald,SI2,I,1,Gold,Yellow,14K,7.0,Kay Jewellers
Diamond Halo Engagement Ring 1 ct tw Round-cut 14K Two-Tone Gold,1879,https://www.kay.com/diamond-halo-engagement-ring-1-ct-tw-roundcut-14k-twotone-gold/p/V-994496305,Diamond,Round,I2,I,1,Gold,Two-Tone,14K,7.0,Kay Jewellers
Now + Forever Princess-Cut Diamond Engagement Ring 1 ct tw 14K White Gold,2999,https://www.kay.com/now-forever-princesscut-diamond-engagement-ring-1-ct-tw-14k-white-gold/p/V-994470300,Diamond,Princess-Cut,I2,I,1,Gold,White,14K,7.0,Kay Jewellers
Multi-Diamond Engagement Ring 1 ct tw Round-cut 14K White Gold,1559,https://www.kay.com/multidiamond-engagement-ring-1-ct-tw-roundcut-14k-white-gold/p/V-994419707,Diamond,Round,I2,I,1,Gold,White,14K,7.0,Kay Jewellers
Neil Lane Diamond Engagement Ring 2-3/8 ct tw 14K White Gold,17399,https://www.kay.com/neil-lane-diamond-engagement-ring-238-ct-tw-14k-white-gold/p/V-994392809,Diamond,Oval,SI2,I,2-3/8,Gold,White,14K,7.0,Kay Jewellers
Neil Lane Diamond Engagement Ring 1-1/4 ct tw 14K White Gold,4799,https://www.kay.com/neil-lane-diamond-engagement-ring-114-ct-tw-14k-white-gold/p/V-994389409,Diamond,Round,I1,I,1-1/4,Gold,White,14K,7.0,Kay Jewellers
Now + Forever Diamond Engagement Ring 1 ct tw Oval & Round-cut 14K White Gold,1619,https://www.kay.com/now-forever-diamond-engagement-ring-1-ct-tw-oval-roundcut-14k-white-gold/p/V-994470209,Diamond,Oval,I1,I,1,Gold,White,14K,7.0,Kay Jewellers
Neil Lane Diamond Engagement Ring 2-3/8 ct tw 14K White Gold,13799,https://www.kay.com/neil-lane-diamond-engagement-ring-238-ct-tw-14k-white-gold/p/V-994389005,Diamond,Oval,I1,I,2-3/8,Gold,White,14K,7.0,Kay Jewellers
